Grazers,Browsers,Fishing_Pressure,Generalists,Final_Coral,Final_Turf,Final_Macroalgae,Final_Grazers,Final_Browsers,Final_Generalists,Id
0.7000000000000001,0,0,0,2.498001805406634e-16,5.551115123125779e-17,0.9999999999999988,0.40000000000000047,0,0,Generalists = 0
0.7250000000000001,0,0,0,2.498001805406634e-16,5.551115123125779e-17,0.9999999999999988,0.40000000000000047,0,0,Generalists = 0
0.75,0,0,0,2.498001805406634e-16,5.551115123125779e-17,0.9999999999999988,0.40000000000000047,0,0,Generalists = 0
0.775,0,0,0,2.498001805406634e-16,5.551115123125779e-17,0.9999999999999988,0.40000000000000047,0,0,Generalists = 0
0.8,0,0,0,2.498001805406634e-16,5.551115123125779e-17,0.9999999999999988,0.40000000000000047,0,0,Generalists = 0
0.8250000000000001,0,0,0,2.498001805406634e-16,5.551115123125779e-17,0.9999999999999988,0.40000000000000047,0,0,Generalists = 0
0.8500000000000001,0,0,0,2.498001805406634e-16,5.551115123125779e-17,0.9999999999999988,0.40000000000000047,0,0,Generalists = 0
0.875,0,0,0,2.498001805406634e-16,5.551115123125779e-17,0.9999999999999988,0.40000000000000047,0,0,Generalists = 0
0.9,0,0,0,2.498001805406634e-16,5.551115123125779e-17,0.9999999999999988,0.40000000000000047,0,0,Generalists = 0
0,0.025,0,0,0.056319567767883355,0.6240256157414229,0.2060345812377997,0,0.43379174066073023,0,Generalists = 0
0.025,0.025,0,0,0.7019549635462742,0.01929732239086537,0.007098052785712109,0.410586489063882,0.410586489063882,0,Generalists = 0
0.05,0.025,0,0,0.07540927073140653,0.014827463533451535,0.7435023248607324,0.2968303749592296,0.1484151874796148,0,Generalists = 0
0.07500000000000001,0.025,0,0,0.040951852183943795,0.008781870516045837,0.8367910733082748,0.31842833348277844,0.1061427778275881,0,Generalists = 0
0.1,0.025,0,0,0.02868213650086925,0.006268383642271455,0.8775964482034402,0.3337674255204175,0.08344185638010437,0,Generalists = 0
0.125,0.025,0,0,0.02215176706122683,0.004876421180344058,0.9016076228795699,0.3444092168639461,0.06888184337279031,0,Generalists = 0
0.15000000000000002,0.025,0,0,0.018065518728339572,0.003990858190803787,0.9176001560314405,0.35214798106029077,0.05869133017671327,0,Generalists = 0
0.17500000000000002,0.025,0,0,0.01525987443513329,0.0033776238202979565,0.9290644277256684,0.3580114340784451,0.051144490582635066,0,Generalists = 0
0.2,0.025,0,0,0.013211890399000378,0.0029277763629109036,0.9377023347251168,0.3626018971016893,0.04532523713771116,0,Generalists = 0
0.225,0.025,0,0,0.011650193013494785,0.0025836760850839954,0.9444515711253582,0.3662911042272873,0.04069901158080987,0,Generalists = 0
0.25,0.025,0,0,0.01041952785533018,0.002311951624202838,0.9498739144578014,0.36931974246654364,0.03693197424665475,0,Generalists = 0
0.275,0.025,0,0,0.009424514894046335,0.0020919396397852904,0.9543273854460654,0.37185014985839165,0.03380455907803644,0,Generalists = 0
0.30000000000000004,0.025,0,0,0.008603270119269113,0.0019101601259097155,0.9580513273744236,0.3739956572968262,0.031166304774735445,0,Generalists = 0
0.325,0.025,0,0,0.007913865589484223,0.0017574440306157239,0.9612119872763555,0.3758377251141414,0.028910594239549375,0,Generalists = 0
0.35000000000000003,0.025,0,0,0.0073268749089444194,0.0016273373327716472,0.9639285233890063,0.3774363832823426,0.026959741663024357,0,Generalists = 0
0.375,0.025,0,0,0.006821031815131078,0.0015151653079733733,0.9662886169708941,0.3788368303960114,0.025255788693067518,0,Generalists = 0
0.4,0.025,0,0,0.0063805822558908615,0.00141745887300721,0.96835824502655,0.3800737405680327,0.023754608785502045,0,Generalists = 0
0.42500000000000004,0.025,0,0,0.005993605615747813,0.001331589439889787,0.9701880176166267,0.38117415429336865,0.022422009076080298,0,Generalists = 0
0.45,0.025,0,0,0.005650914724628285,0.001255528903993962,0.9718174132792085,0.38215946731715716,0.021231081517620067,0,Generalists = 0
0.47500000000000003,0.025,0,0,0.005345314333968306,0.0011876874365308653,0.9732776845985213,0.38304682917036226,0.020160359430019006,0,Generalists = 0
0.5,0.025,0,0,0.00507108870786058,0.0011268011631410757,0.9745938975470285,0.3838501459283014,0.01919250729641522,0,Generalists = 0
0.525,0.025,0,0,0.004823639737304043,0.0010718527015482638,0.9757863920183774,0.3845808118495469,0.018313371992835805,0,Generalists = 0
0.55,0.025,0,0,0.004599226372600873,0.0010220138645544526,0.9768718467788924,0.38524825165731896,0.017511284166241838,0,Generalists = 0
0.5750000000000001,0.025,0,0,0.004394773740052721,0.00097660363542326125,0.9778640685718705,0.38586032823386385,0.01677653601016812,0,Generalists = 0
0.6000000000000001,0.025,0,0,0.0042077311197669595,9.3505686833156e-4,0.9787745853657279,0.38642365312498606,0.01610098554687447,0,Generalists = 0
0.625,0.025,0,0,0.004035964784365938,8.969006508369315e-4,0.9796130982574508,0.3869438258371345,0.01547775303348532,0,Generalists = 0
0.65,0.025,0,0,0.003877676104315379,8.617362258987742e-4,0.9803878298519996,0.3874256202676789,0.014900985394910596,0,Generalists = 0
0.675,0.025,0,0,0.003731338230144352,8.292250054584506e-4,0.9811057957894848,0.3878731314045839,0.014365671533502936,0,Generalists = 0
0.7000000000000001,0.025,0,0,0.0035956466129083756,7.990776344793986e-4,0.9817730185117217,0.3882898918309266,0.01386749613681866,0,Generalists = 0
0.7250000000000001,0.025,0,0,0.003469479957494596,7.710453564818519e-4,0.98239469712165,0.3886789650420138,0.013402722932483197,0,Generalists = 0
0.75,0.025,0,0,0.003351869128830372,7.44913134644919e-4,0.9829753435152307,0.3890430207844824,0.012968100692816054,0,Generalists = 0
0.775,0.025,0,0,0.003241972182802065,7.204941256944028e-4,0.9835188923531014,0.389384396331254,0.012560786978427479,0,Generalists = 0
0.8,0.025,0,0,0.003139054158824726,6.976252060546013e-4,0.9840287905581094,0.3897051466621043,0.01217828583319076,0,Generalists = 0
0.8250000000000001,0.025,0,0,0.003042470607080761,6.76163323693541e-4,0.9845080706541823,0.39000708582412374,0.01181839654012497,0,Generalists = 0
0.8500000000000001,0.025,0,0,0.0029516540690681012,6.559825031806118e-4,0.984959411252354,0.39029182122882855,0.011479171212612542,0,Generalists = 0
0.875,0.025,0,0,0.0028661029115396672,6.369713714593554e-4,0.9853851872384286,0.3905607822539539,0.011158879492970146,0,Generalists = 0
0,0.05,0,0,0.056319567767883355,0.6240256157414229,0.2060345812377997,0,0.43379174066073023,0,Generalists = 0
0.025,0.05,0,0,0.6884556546018323,0.03197330378464555,0.00795429098934163,0.2710244642536995,0.542048928507399,0,Generalists = 0
0.05,0.05,0,0,0.7019549635462742,0.019297322390865367,0.007098052785712108,0.410586489063882,0.410586489063882,0,Generalists = 0
0.07500000000000001,0.05,0,0,0.7044482552252342,0.015620145673162758,0.008198471118244031,0.49360137188108527,0.3290675812540548,0,Generalists = 0
0.1,0.05,0,0,0.07540927073140764,0.014827463533451556,0.7435023248607309,0.29683037495923004,0.14841518747961502,0,Generalists = 0
0.125,0.05,0,0,0.05255926922334616,0.01100363461782343,0.8023641812697689,0.30823968681000996,0.12329587472399803,0,Generalists = 0
0.15000000000000002,0.05,0,0,0.040951852183943795,0.008781870516045837,0.8367910733082748,0.31842833348277844,0.1061427778275881,0,Generalists = 0
0.17500000000000002,0.05,0,0,0.03369786254939917,0.007313762202346806,0.8602938444969215,0.32683678030083213,0.09338193722880764,0,Generalists = 0
0.2,0.05,0,0,0.02868213650086925,0.006268383642271458,0.8775964482034402,0.3337674255204175,0.08344185638010437,0,Generalists = 0
0.225,0.05,0,0,0.024989994908008174,0.005485267839332326,0.8909513094978436,0.3395405429548401,0.07545345398996513,0,Generalists = 0
0.25,0.05,0,0,0.02215176706122683,0.0048764211803440614,0.9016076228795699,0.3444092168639461,0.06888184337279031,0,Generalists = 0
0.275,0.05,0,0,0.019898829752469826,0.0043893778773449405,0.910325921207367,0.34856402125894576,0.06337527659253646,0,Generalists = 0
0.30000000000000004,0.05,0,0,0.018065518728339686,0.003990858190803813,0.9176001560314401,0.35214798106029055,0.05869133017671354,0,Generalists = 0
0.325,0.05,0,0,0.01654375633847757,0.0036587134761961785,0.9237669406228058,0.35526941996267697,0.05465683384040984,0,Generalists = 0
0.35000000000000003,0.05,0,0,0.015259874435133325,0.003377623820297965,0.9290644277256683,0.358011434078445,0.05114449058263524,0,Generalists = 0
0.375,0.05,0,0,0.014161856466943392,0.003136651320843114,0.933666279237612,0.36043862989426456,0.048058483985901755,0,Generalists = 0
0.4,0.05,0,0,0.013211890399000378,0.0029277763629109036,0.9377023347251168,0.3626018971016893,0.04532523713771116,0,Generalists = 0
0.42500000000000004,0.05,0,0,0.012381810138480236,0.0027449844641668653,0.9412717374780573,0.3645418138638155,0.042887272219272875,0,Generalists = 0
0.45,0.05,0,0,0.011650193013494823,0.0025836760850840037,0.944451571125358,0.36629110422728717,0.040699011580809984,0,Generalists = 0
0.47500000000000003,0.05,0,0,0.011000449216013581,0.002440273446661543,0.9473027146307457,0.3678764343363119,0.038723835193296495,0,Generalists = 0
0.5,0.05,0,0,0.01041952785533018,0.002311951624202837,0.9498739144578014,0.36931974246654375,0.03693197424665464,0,Generalists = 0
0.525,0.05,0,0,0.009897018691195894,0.002196450356774333,0.9522046804019773,0.3706392363264811,0.03529897488823671,0,Generalists = 0
0.55,0.05,0,0,0.009424514894046233,0.0020919396397852687,0.9543273854460659,0.3718501498583919,0.03380455907803616,0,Generalists = 0
0.5750000000000001,0.05,0,0,0.008995152235126442,0.0019969219763599113,0.9562688149550211,0.3729653240337898,0.03243176730728636,0,Generalists = 0
0.6000000000000001,0.05,0,0,0.00860327011926905,0.0019101601259097008,0.9580513273744238,0.37399565729682643,0.031166304774735226,0,Generalists = 0
0.625,0.05,0,0,0.008244158393235187,0.0018306229116939953,0.9596937359963631,0.37495045836661256,0.029996036669328832,0,Generalists = 0
0.65,0.05,0,0,0.007913865589484188,0.0017574440306157167,0.9612119872763557,0.37583772511414154,0.02891059423954924,0,Generalists = 0
0.675,0.05,0,0,0.007609051863495368,0.001689890364920639,0.9626196886266357,0.3766643669030562,0.027901064215041228,0,Generalists = 0
0.7000000000000001,0.05,0,0,0.007326874908944451,0.0016273373327716544,0.9639285233890061,0.37743638328234247,0.02695974166302447,0,Generalists = 0
0.7250000000000001,0.05,0,0,0.007064900522795704,0.0015692495184188595,0.9651485802377833,0.3781590086805374,0.026079931633140253,0,Generalists = 0
0.75,0.05,0,0,0.006821031815131046,0.001515165307973366,0.9662886169708942,0.3788368303960115,0.02525578869306737,0,Generalists = 0
0.775,0.05,0,0,0.006593452676181446,0.0014646845964751078,0.9673562734849338,0.37947388544778743,0.02448218615792168,0,Generalists = 0
0.8,0.05,0,0,0.0063805822558908615,0.00141745887300721,0.96835824502655,0.3800737405680327,0.023754608785502045,0,Generalists = 0
0.8250000000000001,0.05,0,0,0.006181038029519413,0.0013731831638753847,0.9693004241227419,0.3806395586567,0.023069064161011926,0,Generalists = 0
0,0.07500000000000001,0,0,0.056319567767883355,0.6240256157414229,0.2060345812377997,0,0.43379174066073023,0,Generalists = 0
0.025,0.07500000000000001,0,0,0.6701198141721473,0.04785984843913747,0.010414487371755807,0.20051797212582217,0.6015539163774656,0,Generalists = 0
0.05,0.07500000000000001,0,0,0.6958706155936173,0.02530369218786657,0.007205042561339305,0.3270089477424665,0.49051342161370337,0,Generalists = 0
0.07500000000000001,0.07500000000000001,0,0,0.7019549635462742,0.019297322390865367,0.007098052785712108,0.410586489063882,0.410586489063882,0,Generalists = 0
0.1,0.07500000000000001,0,0,0.7040638444308929,0.016515364333158252,0.007720239577606185,0.4699647466620216,0.3524735599965136,0,Generalists = 0
0.125,0.07500000000000001,0,0,0.7045362490832248,0.014916295828190996,0.008776817982900201,0.5142010934062089,0.30852065604372525,0,Generalists = 0
0.15000000000000002,0.07500000000000001,0,0,0.7040006971903678,0.013884088193035441,0.010252604503915106,0.5482669455428134,0.2741334727714067,0,Generalists = 0
0.17500000000000002,0.07500000000000001,0,0,0.05824203989918897,0.012026556474917639,0.7867302596436271,0.3044616567576605,0.13048356718185322,0,Generalists = 0
0.2,0.07500000000000001,0,0,0.04796900200508923,0.010145317941736696,0.8155529621746053,0.31184101905677075,0.11694038214628306,0,Generalists = 0
0.225,0.07500000000000001,0,0,0.04095185218394356,0.008781870516045788,0.8367910733082755,0.3184283334827787,0.10614277782758771,0,Generalists = 0
0.25,0.07500000000000001,0,0,0.03580008916751055,0.0077448671359852785,0.8533069821017961,0.3242154257696211,0.09726462773088551,0,Generalists = 0
0.275,0.07500000000000001,0,0,0.031836113085038746,0.0069283995191049405,0.8666091692543566,0.3292941675972346,0.0898075002537889,0,Generalists = 0
0.30000000000000004,0.07500000000000001,0,0,0.02868213650086925,0.006268383642271455,0.8775964482034402,0.3337674255204175,0.08344185638010437,0,Generalists = 0
0.325,0.07500000000000001,0,0,0.02610817750443838,0.005723555778118461,0.8868480650121118,0.33772773653341304,0.07793716996925032,0,Generalists = 0
0.35000000000000003,0.07500000000000001,0,0,0.02396516317423463,0.005266069353759039,0.8947584784753378,0.34125337474491596,0.07312572315962514,0,Generalists = 0
0.375,0.07500000000000001,0,0,0.022151767061226874,0.004876421180344069,0.9016076228795696,0.34440921686394604,0.06888184337279037,0,Generalists = 0
0.4,0.07500000000000001,0,0,0.020596492853195814,0.004540530988578953,0.9076006703410584,0.3472487542837196,0.0651091414281982,0,Generalists = 0
0.42500000000000004,0.07500000000000001,0,0,0.01924733897431704,0.004247972742737951,0.9128919669051078,0.34981614287690327,0.06173226050768723,0,Generalists = 0
0.45,0.07500000000000001,0,0,0.018065518728339572,0.003990858190803786,0.9176001560314405,0.3521479810602908,0.05869133017671321,0,Generalists = 0
0.47500000000000003,0.07500000000000001,0,0,0.01702147984000322,0.003763107312836111,0.9218181146697467,0.35427476682618564,0.05593812107781656,0,Generalists = 0
0.5,0.07500000000000001,0,0,0.016092291069747695,0.003559957340661028,0.9256196954373992,0.35622206490595726,0.05343330973589164,0,Generalists = 0
0.525,0.07500000000000001,0,0,0.015259874435133254,0.003377623820297948,0.9290644277256687,0.3580114340784452,0.051144490582634955,0,Generalists = 0
0.55,0.07500000000000001,0,0,0.014509778367364381,0.0032130613737351033,0.9322008728524364,0.35966116297796885,0.049044704042450066,0,Generalists = 0
0.5750000000000001,0.07500000000000001,0,0,0.013830307066532035,0.003063791487088253,0.9350690674613588,0.36118685528916,0.047111328950759486,0,Generalists = 0
0.6000000000000001,0.07500000000000001,0,0,0.013211890399000378,0.0029277763629109036,0.9377023347251168,0.3626018971016893,0.04532523713771116,0,Generalists = 0
0.625,0.07500000000000001,0,0,0.012646619878715825,0.00280332505742997,0.940128648138534,0.3639178320778837,0.043670139849346055,0,Generalists = 0
0.65,0.07500000000000001,0,0,0.012127901603461775,0.002689022647053561,0.942371672893389,0.36514466431082787,0.04213207665124948,0,Generalists = 0
0.675,0.07500000000000001,0,0,0.011650193013494785,0.002583676085083995,0.9444515711253582,0.36629110422728733,0.04069901158080982,0,Generalists = 0
0.7000000000000001,0.07500000000000001,0,0,0.011208800686500852,0.0024862723302244883,0.9463856317008996,0.3673647694042974,0.03936051100760337,0,Generalists = 0
0.7250000000000001,0.07500000000000001,0,0,0.0107997232196586,0.0023959456176811354,0.9481887679019553,0.36837234950068926,0.038107484431106196,0,Generalists = 0
0.75,0.07500000000000001,0,0,0.01041952785533018,0.0023119516242028374,0.9498739144578014,0.3693197424665437,0.036931974246654696,0,Generalists = 0
0.775,0.07500000000000001,0,0,0.010065252664384707,0.0022336468894440485,0.9514523470449712,0.37021216763404596,0.035826983964585134,0,Generalists = 0
0.8,0.07500000000000001,0,0,0.009734328300581003,0.00216047228628443,0.9529339414639002,0.37105426009631887,0.03478633688403001,0,Generalists = 0
0,0.1,0,0,0.056319567767883355,0.6240256157414229,0.2060345812377997,0,0.43379174066073023,0,Generalists = 0
0.025,0.1,0,0,0.6456740296546419,0.06865629327603315,0.01414499390397328,0.15748088355855694,0.6299235342342278,0,Generalists = 0
0.05,0.1,0,0,0.6884556546018323,0.03197330378464555,0.00795429098934163,0.2710244642536995,0.542048928507399,0,Generalists = 0
0.07500000000000001,0.1,0,0,0.6980758916996397,0.023233033034039563,0.0070656612629294594,0.35093380072276237,0.467911734297021,0,Generalists = 0
0.1,0.1,0,0,0.7019549635462742,0.01929732239086537,0.007098052785712109,0.410586489063882,0.410586489063882,0,Generalists = 0
0.125,0.1,0,0,0.7037337677133052,0.017060316360948156,0.007519879550444893,0.4568001447933236,0.36544011583465896,0,Generalists = 0
0.15000000000000002,0.1,0,0,0.7044482552252342,0.0156201456731627,0.00819847111824407,0.49360137188108694,0.3290675812540531,0,Generalists = 0
0.17500000000000002,0.1,0,0,0.7044861294973788,0.014618270826467862,0.009104220535277248,0.5235310676262733,0.29916061007215317,0,Generalists = 0
0.2,0.1,0,0,0.7040006971903678,0.013884088193035441,0.010252604503915106,0.5482669455428134,0.2741334727714067,0,Generalists = 0
0.225,0.1,0,0,0.06164097669564064,0.012616385199946624,0.7777181297191621,0.3025277903197265,0.13445679569765828,0,Generalists = 0
0.25,0.1,0,0,0.05255926922334569,0.011003634617823348,0.8023641812697703,0.30823968681001024,0.12329587472399742,0,Generalists = 0
0.275,0.1,0,0,0.045983000018378704,0.00976552597026753,0.8214262494302408,0.3135658533414234,0.1140239466696041,0,Generalists = 0
0.30000000000000004,0.1,0,0,0.040951852183944475,0.00878187051604597,0.8367910733082727,0.31842833348277777,0.10614277782758921,0,Generalists = 0
0.325,0.1,0,0,0.036957094049577345,0.007980229600803832,0.8495245014447255,0.3228391372698065,0.09933511915994019,0,Generalists = 0
0.35000000000000003,0.1,0,0,0.03369786254939928,0.007313762202346824,0.8602938444969211,0.326836780300832,0.0933819372288078,0,Generalists = 0
0.375,0.1,0,0,0.030982501721805954,0.006750636206222452,0.8695462888348324,0.330465395552435,0.08812410548064888,0,Generalists = 0
0.4,0.1,0,0,0.02868213650086925,0.006268383642271455,0.8775964482034402,0.3337674255204175,0.08344185638010437,0,Generalists = 0
0.42500000000000004,0.1,0,0,0.026706442153149518,0.005850658451764171,0.8846739513666876,0.3367812242839117,0.07924264100797826,0,Generalists = 0
0.45,0.1,0,0,0.024989994908007997,0.005485267839332284,0.8909513094978443,0.33954054295484043,0.07545345398996468,0,Generalists = 0
0.47500000000000003,0.1,0,0,0.023484116560551268,0.00516292356716484,0.8965611910554822,0.34207473603435956,0.07201573390197154,0,Generalists = 0
0.5,0.1,0,0,0.02215176706122675,0.004876421180344042,0.9016076228795701,0.34440921686394627,0.06888184337279009,0,Generalists = 0
0.525,0.1,0,0,0.020964220313010682,0.004620084175331351,0.906173522870749,0.3465659670377577,0.06601256515004901,0,Generalists = 0
0.55,0.1,0,0,0.019898829752469864,0.004389377877344949,0.9103259212073669,0.34856402125894564,0.06337527659253657,0,Generalists = 0
0.5750000000000001,0.1,0,0,0.018937484743324396,0.0041806352207759395,0.9141196729174197,0.35041989960955294,0.06094259123644194,0,Generalists = 0
0.6000000000000001,0.1,0,0,0.018065518728339686,0.003990858190803814,0.9176001560314401,0.3521479810602905,0.058691330176713595,0,Generalists = 0
0.625,0.1,0,0,0.017270920859607426,0.0038175715593792236,0.9208052699991036,0.3537608211342817,0.05660173138148303,0,Generalists = 0
0.65,0.1,0,0,0.016543756338477645,0.003658713476196195,0.9237669406228056,0.3552694199626768,0.054656833840410056,0,Generalists = 0
0.675,0.1,0,0,0.015875733290884198,0.0035125524895741806,0.9265122701409989,0.3566834477197545,0.05284199225477628,0,Generalists = 0
0.7000000000000001,0.1,0,0,0.015259874435133254,0.003377623820297948,0.9290644277256687,0.35801143407844516,0.05114449058263503,0,Generalists = 0
0.7250000000000001,0.1,0,0,0.014690264934768068,0.0032526798606977423,0.9314433471509963,0.35926092757166656,0.049553231389194624,0,Generalists = 0
0.75,0.1,0,0,0.014161856466943318,0.0031366513208430976,0.9336662792376123,0.3604386298942647,0.04805848398590156,0,Generalists = 0
0.775,0.1,0,0,0.013670313332976167,0.0030286164384865557,0.9357482335560545,0.36155050937123895,0.04665167862854703,0,Generalists = 0
0.8,0.1,0,0,0.013211890399000378,0.0029277763629109036,0.9377023347251168,0.3626018971016893,0.04532523713771116,0,Generalists = 0
0,0.125,0,0,0.056319567767883355,0.6240256157414229,0.2060345812377997,0,0.43379174066073023,0,Generalists = 0
0.025,0.125,0,0,0.6109245092412576,0.09789386251012991,0.019950448560302095,0.127759117590791,0.6387955879539631,0,Generalists = 0
0.05,0.125,0,0,0.6799087669863694,0.03943413863690651,0.009041939019506721,0.23084150291194988,0.5771037572798712,0,Generalists = 0
0.07500000000000001,0.125,0,0,0.6935260209090305,0.027447710771061843,0.007408043183469053,0.3060433547045337,0.510072257840884,0,Generalists = 0
0.1,0.125,0,0,0.699119952758638,0.02222401639315043,0.007026892988156495,0.3642097651800785,0.4552622064751038,0,Generalists = 0
0.125,0.125,0,0,0.7019549635462742,0.019297322390865367,0.007098052785712108,0.410586489063882,0.410586489063882,0,Generalists = 0
0.15000000000000002,0.125,0,0,0.7034824244727735,0.017426810390344778,0.007412874189687927,0.4484124298274535,0.3736770248562101,0,Generalists = 0
0.17500000000000002,0.125,0,0,0.7042579112614191,0.01612967441061252,0.007899404455786274,0.4798236022748313,0.3427311444820197,0,Generalists = 0
0.2,0.125,0,0,0.7045326616467523,0.015178894358544534,0.008533427014473112,0.5062889827618754,0.31643061422617536,0,Generalists = 0
0.225,0.125,0,0,0.7044283842949755,0.014453714855509945,0.009313395854559252,0.5288509482280602,0.2938060823489244,0,Generalists = 0
0.25,0.125,0,0,0.7040006971903678,0.013884088193035441,0.010252604503915106,0.5482669455428134,0.2741334727714067,0,Generalists = 0
0.275,0.125,0,0,0.7032642453444785,0.0134267317076702,0.011377928646367412,0.5650965012045978,0.2568620460020886,0,Generalists = 0
0.30000000000000004,0.125,0,0,0.05581135942841564,0.011594553508945164,0.7933276717898833,0.30599069340497526,0.12749612225207446,0,Generalists = 0
0.325,0.125,0,0,0.04969674738074454,0.01047163127176174,0.8105269623489546,0.3104241460872163,0.11939390234123068,0,Generalists = 0
0.35000000000000003,0.125,0,0,0.044873700578894754,0.009551251795594238,0.8247529030747734,0.31457574130856736,0.1123484790387698,0,Generalists = 0
0.375,0.125,0,0,0.04095185218394465,0.008781870516046005,0.8367910733082722,0.31842833348277755,0.10614277782758948,0,Generalists = 0
0.4,0.125,0,0,0.037689556633656425,0.008128508562779522,0.8471523700166095,0.3219914163658627,0.1006223176143314,0,Generalists = 0
0.42500000000000004,0.125,0,0,0.03492732050427078,0.007566421192122168,0.8561895208503685,0.3252844849610722,0.09567190734149056,0,Generalists = 0
0.45,0.125,0,0,0.03255474925638461,0.007077536134580919,0.8641568974359424,0.3283300561725641,0.09120279338126697,0,Generalists = 0
0.47500000000000003,0.125,0,0,0.030492566129700378,0.006648311793443678,0.8712441498573222,0.3311506355782747,0.08714490409954587,0,Generalists = 0
0.5,0.125,0,0,0.02868213650086925,0.006268383642271455,0.8775964482034402,0.3337674255204175,0.08344185638010437,0,Generalists = 0
0.525,0.125,0,0,0.02707902920396409,0.0059296747398384945,0.8833273217622732,0.3361998372296133,0.08004758029276546,0,Generalists = 0
0.55,0.125,0,0,0.0256488847748471,0.005625792370307328,0.8885271519837432,0.3384653807047403,0.07692395016016822,0,Generalists = 0
0.5750000000000001,0.125,0,0,0.02436466815590916,0.005351607750006929,0.8932689865049718,0.3405797293054132,0.07403907158813258,0,Generalists = 0
0.6000000000000001,0.125,0,0,0.02320478660419392,0.0051029565373272925,0.8976126346294669,0.34255685955518556,0.0713660124073311,0,Generalists = 0
0.625,0.125,0,0,0.02215176706122683,0.00487642118034406,0.9016076228795699,0.34440921686394615,0.06888184337279026,0,Generalists = 0
0.65,0.125,0,0,0.02119130598932224,0.004669169978679,0.9052953726500014,0.34614788301398025,0.06656690057961341,0,Generalists = 0
0.675,0.125,0,0,0.02031157352040869,0.0044788362389391444,0.9087108338897654,0.3477827340947062,0.06440421001753925,0,Generalists = 0
